EmployeeID,TotalWorkingHours,Billable_Hours,Hours_off_Duty,Touring_Hours,NoOfProjects,ActualTimeSpent
emp-227,235.5,224,0,226.5,1,135
emp-227,193.5,188,0,186.5,1,162
emp-227,183,168,0,170.5,2,189
emp-227,248.5,216,0,217.5,2,209
emp-227,309.5,258.5,0,257,2,237
emp-227,207,136,0,98.5,3,92
emp-227,251,209,0,0,2,37
emp-227,170,113,40,0,1,63
emp-227,152.5,84.5,0,0,1,8
emp-227,91.5,87.5,0,0,1,20
emp-228,160,-2,0,0,0,0
emp-228,183.5,112,16,111.5,1,21
emp-228,216.5,160,40,160.5,1,47
emp-228,194.5,145,16,144.5,1,84
emp-228,191,103,0,104.5,1,12
emp-228,219,186,4,108.5,4,50
emp-228,165,112.5,0,60,4,65
emp-228,85.5,1,8,2.5,1,49
emp-228,180,54,48,32.5,3,139
emp-228,170,104,24,26.5,2,48
emp-228,186,55,24,21.5,2,70
emp-228,128,59,12,60.5,2,12
emp-228,208.5,197,0,198.5,3,40
emp-228,203.5,124,76,124.5,3,76
emp-228,166,92,40,92.5,3,96
emp-228,158,111,32,84.5,5,132
emp-228,199.5,191,0,12.5,3,145
emp-228,248,246,0,29.5,3,181
emp-228,179,149,20,1.5,2,188
emp-228,235,180,36,0,1,125
emp-228,193.5,175,0,0,1,152
emp-228,173,131,24,0,1,184
emp-228,98,88,0,0,1,197
emp-229,166.5,142,0,0,1,41
emp-229,161.5,143,16,104.5,2,49
emp-229,201,175,16,176.5,1,50
emp-229,158,153,8,152.5,1,77
emp-229,204.5,205,0,205.5,1,107
emp-229,222,217,0,218.5,1,138
emp-229,209.5,191,0,189.5,1,166
emp-229,198,162.5,8,163,1,198
emp-229,244,175.5,40,174,1,231
emp-229,182.5,137.5,16,139,1,259
emp-229,222,202,8,204.5,1,296
emp-229,195,174.5,8,174,1,324
emp-229,180,175,0,173.5,1,351
emp-229,229,186,40,187.5,1,385
emp-229,183.5,91.5,48,90,1,404
emp-229,161,63,21,62.5,1,429
emp-229,181,149,9,0,1,20
emp-229,236,200,14,0,1,56
emp-229,193.5,163,6,0,1,23
emp-229,252,208,8,0,1,54
emp-229,203,168,5,0,1,84
emp-229,173,89,72,0,1,112
emp-229,102,42,0,40.5,1,0
emp-230,222.4999976158,193.8999977112,19,0,1,43
emp-230,180.8999977112,141.3999977112,24,0,1,71
emp-230,188.5,152.5,0,0,1,98
emp-230,236,166,8,0,1,135
emp-230,102.5,-1,16,0,0,0
emp-230,167,1,8,0,0,0
emp-230,244,0,40,0,0,0
emp-230,142.5,1,16,0,0,0
emp-230,170.5,2,24,0,1,9
emp-230,186.9000015259,92.9000015259,56,0,1,23
emp-230,149,2,64,0,0,0
emp-230,224,102,106,0,1,16
emp-230,201.5,177.5,16,0,2,36
emp-230,167,134,32,0,1,28
emp-230,178.5,164.5,0,0,1,57
emp-230,210,43.5,40,0,1,61
emp-230,101.5,2,24,0,0,0
emp-230,167.5,35.5,16,0,1,8
emp-230,201.5,173.5,0,0,1,37
emp-230,180,160,16,0,1,61
emp-230,89.5,89.5,0,0,1,77
emp-231,205,109,8,108.5,1,14
emp-231,202,169,8,169.5,1,41
emp-231,189.5,186.5,0,187,1,70
emp-231,202,0,80,0,0,0
emp-231,183.5,110,0,112.5,2,16
emp-231,192,159,8,159.5,1,40
emp-231,240,192,8,193.5,2,77
emp-231,188,132,24,133.5,1,104
emp-231,228,106,8,106.5,1,21
emp-231,213,173,8,174.5,1,49
emp-231,178,100.5,0,102,2,72
emp-231,245,158,56,158.5,1,26
emp-231,142,0,56,0,0,0
emp-231,202,157,8,155.5,1,20
emp-231,201,151,0,152.5,1,51
emp-231,242,200,0,198.5,1,86
emp-231,160,1,80,0,0,0
emp-231,219,-1,18,0,0,0
emp-231,178,104,8,104.5,2,16
emp-231,183,167,16,166.5,1,40
emp-231,89,91,0,91.5,1,54
emp-232,159,104,32,104.5,1,34
emp-232,193.5,184.5,0,184,1,62
emp-232,241,241,0,239.5,1,96
emp-232,179,166,0,164.5,1,126
emp-232,173,163,8,165.5,1,154
emp-232,234,211,8,211.5,1,187
emp-232,205,187,16,189.5,1,219
emp-232,254,239,8,113,2,240
emp-232,256.5,247.5,8,0,1,44
emp-232,174,146,0,0,2,57
emp-232,203,136,64,0,1,51
emp-232,158,74,88,0,1,83
emp-232,163,6,8,0,1,92
emp-232,165,63,0,65.5,1,6
emp-232,221,204,0,200.5,2,41
emp-232,166,153,0,152.5,1,68
emp-232,199,121,16,120.5,1,98
emp-232,163.5,122.5,0,0,1,23
emp-232,166,133,16,0,3,51
emp-232,91,82,0,0,2,29
emp-233,188.5,154,0,0,1,27
emp-233,229,203,0,0,1,62
emp-233,188.5,174.5,0,0,1,91
emp-233,183,165,16,0,1,118
emp-233,223,213,8,0,1,155
emp-233,164,97,40,20.5,4,184
emp-233,205,173,8,32.5,4,215
emp-233,191,170,8,14.5,4,282
emp-233,205.5,199.5,0,28.5,3,107
emp-233,242,198,32,35.5,2,142
emp-233,178,93,80,16.5,2,153
emp-233,190,165,16,30.5,3,197
emp-233,210,182,0,22.5,3,219
emp-233,236,214,0,21.5,2,252
emp-233,186,178,0,16.5,2,281
emp-233,238,220,8,19.5,2,317
emp-233,172,117,48,7.5,2,342
emp-233,161,148,16,9.5,2,370
emp-233,84,65,0,5.5,2,383
emp-234,192.5,194.5,0,74,2,28
emp-234,242,242,0,0,1,50
emp-234,199,180,0,0,1,77
emp-234,185,157,8,0,2,96
emp-234,229,219,8,0,1,50
emp-234,186,130,40,0,1,77
emp-234,241,204,8,0,1,110
emp-234,172,162,8,0,1,139
emp-234,178,165,0,0,1,169
emp-234,222,160,46,0,1,202
emp-234,178,132,40,0,1,232
emp-234,174,163,8,0,2,237
emp-234,184,174,0,0,1,42
emp-234,240,221,0,0,1,76
emp-234,194,178,0,0,1,106
emp-234,225,153,56,0,1,141
emp-234,178,163,0,0,1,168
emp-234,177,161,16,0,1,194
emp-234,87,87,0,0,1,212
emp-235,279,246,0,245.5,1,79
emp-235,222,169,0,168.5,1,105
emp-235,215,202,8,202.5,1,133
emp-235,273,264,8,264.5,1,169
emp-235,189,172,16,173.5,1,195
emp-235,199,194,8,192.5,1,232
emp-235,165,148,16,108.5,3,259
emp-235,174,158,0,158.5,3,280
emp-235,222,181,40,180.5,2,61
emp-235,193,152,40,154.5,1,92
emp-235,200,168,32,168.5,1,120
emp-235,203,205,0,205.5,1,146
emp-235,232,232,0,230.5,1,184
emp-235,179,182,0,180.5,1,211
emp-235,224,222,0,224.5,1,247
emp-235,194,192,0,192.5,1,271
emp-235,166,153,16,152.5,1,301
emp-235,80,41,40,40.5,1,307
emp-236,267,176,0,0,1,50
emp-236,289,193,0,0,1,78
emp-236,304.5,234.5,0,0,1,114
emp-236,233,167,0,0,1,142
emp-236,322,222,0,0,1,176
emp-236,185,90,64,0,1,198
emp-236,160,2,40,0,0,0
emp-236,247,197,16,0,1,29
emp-236,223,167,8,0,1,54
emp-236,234.5,162,8,0,2,86
emp-236,260.5,173,0,0,2,98
emp-236,346.5,233,0,0,1,86
emp-236,266,167,0,0,1,114
emp-236,307,205,16,0,1,146
emp-236,211.5,166,0,0,1,176
emp-236,178,123,40,0,1,202
emp-236,87,84,0,0,1,217
emp-237,229,211,0,210.5,1,44
emp-237,181,148,0,147.5,1,69
emp-237,170,145,16,147.5,1,100
emp-237,206,190,8,192.5,1,134
emp-237,162,146,16,144.5,1,162
emp-237,211,201,0,200.5,1,197
emp-237,161,162,0,160.5,1,225
emp-237,158,158,0,160.5,1,252
emp-237,210,188,13,187.5,2,287
emp-237,165,122,36,124.5,1,40
emp-237,189,153,8,154.5,1,72
emp-237,163,162,0,160.5,1,20
emp-237,213,183,16,184.5,1,57
emp-237,170.5,134,0,136.5,1,82
emp-237,207,170,20,172.5,1,120
emp-237,161,160,0,160.5,1,148
emp-237,159,105,56,104.5,2,176
emp-237,78,54,24,56.5,1,191
emp-238,254,239,0,241.5,1,49
emp-238,236.5,180,0,178.5,1,76
emp-238,221,210,8,210.5,1,21
emp-238,237,229,8,230.5,1,56
emp-238,206,187,16,188.5,2,83
emp-238,262.5,242,8,241.5,2,99
emp-238,208.5,188,8,189.5,1,86
emp-238,223.5,191,0,192.5,3,114
emp-238,349,333,16,333.5,2,147
emp-238,285,241,40,240.5,2,167
emp-238,164,61,104,60.5,1,91
emp-238,211,190,0,188.5,1,117
emp-238,244,242,0,243.5,1,156
emp-238,158,160,0,160.5,1,184
emp-238,216,111,32,113.5,1,201
emp-238,175,34,0,0,1,0
emp-238,171,153,16,0,1,28
emp-238,84,85,0,0,1,40
emp-239,188,140,0,0,1,23
emp-239,210,214,0,0,1,50
emp-239,256,229,0,0,1,83
emp-239,159,54,24,56.5,2,5
emp-239,201,158,8,160.5,1,42
emp-239,150,86,8,87.5,1,9
emp-239,200,178,0,180.5,1,34
emp-239,206,81,70,80.5,1,54
emp-239,218,180,8,181.5,1,19
emp-239,216,180,8,181.5,2,41
emp-239,209,189,0,187.5,1,51
emp-239,231,90,40,91.5,1,69
emp-239,139,2,0,0,0,0
emp-239,201,2,0,0,0,0
emp-239,195,106,0,0,1,16
emp-239,213,176,32,0,2,37
emp-239,106,106,0,0,1,23
emp-240,94,16,40,2.5,2,43
emp-240,80,2,8,0,0,0
emp-240,198,16,0,0,1,0
emp-240,167,114,40,0,1,28
emp-240,250,219,8,0,1,61
emp-240,209,161,8,0,1,93
emp-240,198,175,0,0,1,120
emp-240,214,115,90,0,1,147
emp-240,193,164,8,0,1,181
emp-240,204,164,8,0,2,197
emp-240,208,186,0,0,1,37
emp-240,276,265,0,0,1,70
emp-240,179,54,40,0,1,76
emp-240,277.5,236,16,0,1,132
emp-240,230,201,0,0,1,159
emp-240,226,186,16,0,1,187
emp-240,108,77,16,0,1,205
emp-241,155,2,8,0,0,0
emp-241,156,68,12,68.5,2,5
emp-241,160,145,16,144.5,1,37
emp-241,231,187,8,186.5,1,71
emp-241,181,-1,8,0,0,0
emp-241,160,1,80,0,0,0
emp-241,192,1,24,0,0,0
emp-241,111,-1,8,0,0,0
emp-241,55,-1,8,0,0,0
emp-241,55,-1,0,0,0,0
emp-241,59,0,0,0,0,0
emp-241,50,0,0,0,0,0
emp-241,210,2,8,0,0,0
emp-241,182,160,0,160.5,1,20
emp-241,170.5,144,16,144.5,1,51
emp-241,105,94,0,96.5,1,65
emp-242,171.9999992251,115.9999992251,16,0,2,50
emp-242,191.8000001907,130.5,8,0,2,93
emp-242,182.5,138.5,36,0,2,112
emp-242,221.5000007749,189.7000007629,4,0,1,55
emp-242,198,157.5,18,0,1,23
emp-242,163.5,129,0,0,3,50
emp-242,246,196,16,0,3,62
emp-242,199.5,150.5,36,0,2,48
emp-242,205.5,153.5,16,0,2,35
emp-242,183.5,39.5,24,0,1,49
emp-242,213,140,0,139.5,1,27
emp-242,208,144,8,139.5,2,56
emp-242,252,199,16,115.5,2,91
emp-242,171.5,98,64,1.5,2,98
emp-242,160,124,16,12.5,2,124
emp-242,87,56,0,7.5,2,161
emp-243,185,147,8,149.5,1,56
emp-243,212,176,8,176.5,1,83
emp-243,154,2,28,0,0,0
emp-243,243,217,8,0,2,26
emp-243,204.5,195,8,0,2,58
emp-243,212,211,0,0,1,82
emp-243,219.5,150,72,0,1,117
emp-243,176,127,48,0,1,141
emp-243,191,128,56,0,2,166
emp-243,198,168,24,0,3,183
emp-243,262,256,0,0,1,76
emp-243,182,163,0,0,1,103
emp-243,274,237,16,0,2,120
emp-243,184.5,180,0,0,1,139
emp-243,176,152,16,0,1,166
emp-243,102,94,0,0,1,183
emp-244,141,2,8,0,0,0
emp-244,230.5,161,8,6.5,2,20
emp-244,226.5,139,16,0,1,51
emp-244,233.5,127,48,0,3,75
emp-244,187,50,8,40.5,2,0
emp-244,220,163,0,160.5,2,30
emp-244,273,181,24,176.5,2,61
emp-244,208,118,40,120.5,1,85
emp-244,188.5,105,16,104.5,1,119
emp-244,188,154,0,152.5,1,149
emp-244,160.5,26,0,24.5,1,154
emp-244,147.1000000015,44,40,0,2,5
emp-244,194,30,16,0,3,23
emp-244,174.700000003,83.700000003,0,80.5,2,26
emp-244,201.700000003,177,16,176.5,1,37
emp-244,98.5,67,24,66.5,1,48
emp-245,161,107,8,108.5,1,35
emp-245,199,195,6,194.5,1,69
emp-245,158,105,56,104.5,1,96
emp-245,198,145,8,146.5,1,127
emp-245,142,2,8,0,0,0
emp-245,158,146,16,0,1,22
emp-245,176,143,32,0,1,55
emp-245,130,118,8,0,1,78
emp-245,118,109,8,0,1,111
emp-245,130,106,16,0,1,139
emp-245,171,141,0,0,1,176
emp-245,160,98,64,0,1,203
emp-245,185,169,16,0,2,239
emp-245,164,159,0,0,2,257
emp-245,169,143,16,0,2,288
emp-245,90,65,16,0,1,96
emp-246,159,49,8,47.5,1,13
emp-246,204.5,80,8,79.5,1,6
emp-246,167,146,16,145.5,1,33
emp-246,210,176,8,178.5,1,69
emp-246,168,89,8,90.5,1,6
emp-246,183.2999999523,172,0,171.5,1,37
emp-246,203,44,104,45.5,1,42
emp-246,177.5,71,24,72.5,1,89
emp-246,162,125,8,126.5,1,120
emp-246,178,135,0,135.5,1,155
emp-246,225,214,0,215.5,1,190
emp-246,153,1,0,0,0,0
emp-246,198,0,16,0,0,0
emp-246,187,0,8,0,0,0
emp-246,183,-1,16,0,0,0
emp-246,109,-1,0,0,0,0
emp-247,171.5,123,16,0,1,70
emp-247,214.5,178,8,0,1,106
emp-247,182,161,8,0,1,131
emp-247,194.5,171.5,0,0,1,160
emp-247,200,162,40,0,1,195
emp-247,166,84,80,0,1,212
emp-247,169,123,48,0,2,238
emp-247,233,172,0,0,1,42
emp-247,228.5,206,0,0,1,76
emp-247,177,157,0,0,1,105
emp-247,228,194,0,0,1,140
emp-247,171,155,0,0,1,167
emp-247,182.5,162.5,16,0,1,198
emp-247,46,44,0,0,1,201
emp-248,159,139,0,0,1,21
emp-248,162,145,16,0,1,47
emp-248,200,159,8,0,1,76
emp-248,150,40,8,0,1,0
emp-248,162,154,6,0,2,15
emp-248,212,190,24,0,1,47
emp-248,162,96,64,0,1,69
emp-248,162,143,16,0,2,105
emp-248,159,72,72,0,2,132
emp-248,198,0,8,0,0,0
emp-248,162,80,0,80.5,2,7
emp-248,198,184,16,184.5,2,43
emp-248,159,162,0,160.5,1,70
emp-248,160,143,16,144.5,1,100
emp-248,78,80,0,80.5,1,114
emp-249,202,2,53,0,0,0
emp-249,163,-1,24,0,0,0
emp-249,181,1,0,0,0,0
emp-249,223,-1,24,0,0,0
emp-249,185,-2,8,0,0,0
emp-249,163,2,8,0,0,0
emp-249,145,2,0,0,0,0
emp-249,152,-1,0,0,0,0
emp-249,82,-1,0,0,0,0
emp-249,202,30,16,32.5,1,0
emp-249,133,121,0,120.5,1,19
emp-249,165,144,16,144.5,1,56
emp-249,79,78,0,76.5,1,69
emp-250,211,112,16,0,1,68
emp-250,175,145,8,0,1,103
emp-250,164,165,0,0,1,132
emp-250,202,160,32,0,1,168
emp-250,159,150,8,0,1,194
emp-250,175,158,8,0,2,209
emp-250,173,166,0,0,1,44
emp-250,229,213,0,0,1,75
emp-250,169,97,40,0,1,105
emp-250,224,200,16,0,1,141
emp-250,210,179,0,0,1,170
emp-250,202,163,16,0,1,198
emp-250,93,43,16,0,1,201
emp-251,203.5,149.5,21,152,2,12
emp-251,252.5,171.5,8,171,2,61
emp-251,204.5,141,16,143.5,1,92
emp-251,210.5,149,0,148.5,1,120
emp-251,248,180,24,179.5,1,156
emp-251,195,100,68,100.5,1,177
emp-251,143,1,14,0,0,0
emp-251,174,2,0,0,0,0
emp-251,208,-2,40,0,0,0
emp-251,192,78,0,80.5,1,5
emp-251,222.5,142,16,143.5,1,23
emp-251,175,108,36,107.5,1,42
emp-251,240,123,16,123.5,2,14
emp-251,124,78,0,78.5,2,26
emp-252,295,245,8,0,2,68
emp-252,227,205,8,0,2,83
emp-252,241,214,0,0,1,110
emp-252,291,210,38,0,1,149
emp-252,279,241,32,0,1,177
emp-252,192,103,80,0,1,5
emp-252,230.5,209,0,0,1,33
emp-252,249.5,223,0,0,1,71
emp-252,238.5,143.5,0,0,1,21
emp-252,255,202,16,0,1,54
emp-252,195,173,0,0,1,85
emp-252,173.5,124,40,0,1,112
emp-252,93,79,0,0,1,125
emp-253,245.5,208,0,206.5,1,63
emp-253,199.5,160,0,158.5,1,90
emp-253,185.7999999523,142,0,144.5,1,118
emp-253,191,179,0,180.5,1,152
emp-253,170,113,0,112.5,1,184
emp-253,126,34,8,32.5,1,189
emp-253,126,2,104,0,0,0
emp-253,158,1,0,0,0,0
emp-253,148,38,0,40.5,1,0
emp-253,223.5,140.5,0,139,2,35
emp-253,204,180,0,178.5,1,62
emp-253,175,162,0,162.5,2,77
emp-253,105,87,0,87.5,1,26
emp-254,267.5,210,8.5,0,1,70
emp-254,225,200,4,6.5,2,19
emp-254,192,139,0,0,1,48
emp-254,229,118,16,77.5,3,79
emp-254,207.5,131,48,130.5,1,35
emp-254,214.5,126,48,126.5,1,71
emp-254,235,179,0,178.5,1,100
emp-254,334.5,218,8,218.5,1,131
emp-254,284,167,0,166.5,2,138
emp-254,318,214,0,216.5,1,58
emp-254,229,158,0,157.5,1,83
emp-254,186,149,16,104.5,2,104
emp-254,102,87,0,0,1,16
emp-255,262,220,8,0,1,54
emp-255,180,172,8,0,1,82
emp-255,215,210,0,0,1,111
emp-255,251,227,16,0,1,146
emp-255,205.5,143.5,40,0,1,174
emp-255,162.3000000119,100,16,0,3,189
emp-255,170,148,0,0,1,33
emp-255,242,217,0,0,1,70
emp-255,176,160,0,0,1,97
emp-255,243,150,48,0,1,127
emp-255,181,168,8,0,1,159
emp-255,174,146,16,0,1,191
emp-255,94,84,0,0,2,194
emp-256,222.7000007629,190.7000007629,0,0,1,55
emp-256,177,177,0,0,1,86
emp-256,181,182,0,0,1,113
emp-256,239.9999990463,188.2999992371,41.5,0,1,149
emp-256,202.5,153,40,0,1,166
emp-256,167,32,16,0,1,191
emp-256,161,78,0,80.5,1,6
emp-256,194.2000007629,172.2000007629,0,170.7000007629,1,42
emp-256,156,101,0,102.5,1,71
emp-256,199.5,130.5,16,131,1,107
emp-256,140,72,0,72.5,1,120
emp-256,165.5,130,32,130.5,1,21
emp-256,89,81,0,82.5,1,9
emp-257,160,39,8,0,1,30
emp-257,213.5,135,16,136.5,1,23
emp-257,231,164,36,164.5,1,57
emp-257,225,152,8,152.5,1,83
emp-257,231,152,8,152.5,1,114
emp-257,230,162,0,160.5,1,139
emp-257,265,198,0,197.5,1,174
emp-257,189,90,0,88.5,2,181
emp-257,287,183,16,184.5,1,48
emp-257,214,121,40,120.5,1,75
emp-257,248,145,16,144.5,1,103
emp-257,128,80,4,72.5,2,121
emp-258,212,170,10,172.5,1,55
emp-258,189.5,178.5,0,177,1,84
emp-258,249,219,12,221.5,1,120
emp-258,202.5,157.5,8,158,1,149
emp-258,171.5,54,20,55.5,1,162
emp-258,161,0,4,0,0,0
emp-258,209.5,68,15,67.5,1,7
emp-258,225,203,0,201.5,1,36
emp-258,264.5,243.5,16,243,1,70
emp-258,194,175,0,176.5,2,99
emp-258,161,139,24,137.5,2,103
emp-258,100.5,88,0,90.5,1,41
emp-259,178,1,0,0,0,0
emp-259,223,-2,16,0,0,0
emp-259,179,8,37.5,8.5,1,21
emp-259,177,0,25,0,0,0
emp-259,181,2,9,0,0,0
emp-259,231,26,0,0,1,22
emp-259,176,5,32,0,1,36
emp-259,184,3,17,0,1,0
emp-259,180,1,0,0,0,0
emp-259,93,20,45,3.5,2,16
emp-259,21,9,8,2.5,2,30
emp-260,162,158,0,160.5,1,36
emp-260,201,78,16,80.5,1,68
emp-260,159,111,32,112.5,1,90
emp-260,151,140,8,142.5,1,120
emp-260,119,80,40,80.5,1,155
emp-260,198,201,0,200.5,1,190
emp-260,158,82,0,80.5,1,203
emp-260,201,1,56,0,0,0
emp-260,159,-1,40,0,0,0
emp-260,147,2,16,0,0,0
emp-260,80,0,0,0,0,0
emp-261,160,139,16,0,1,64
emp-261,183,174,8,0,1,91
emp-261,166,95,3,0,2,119
emp-261,174.5,85,11,0,2,133
emp-261,179,141,0,0,1,22
emp-261,211,180,24,0,1,56
emp-261,174.5,127,24,0,1,85
emp-261,160,70,16,0,1,111
emp-261,82,79,0,0,1,126
emp-262,215.5,143.5,8,0,1,20
emp-262,172.5,96.5,8,0,1,9
emp-262,182.5,162,0,0,1,37
emp-262,251.5,220,0,0,1,70
emp-262,202,97,0,0,1,6
emp-262,224,182,8,167.5,3,21
emp-262,164,159,0,161.5,1,50
emp-262,177.5,143,16,144.5,1,76
emp-262,107.5,78,0,80.5,1,92
emp-263,161,79,32,80.5,1,51
emp-263,158,2,8,0,0,0
emp-263,161,1,0,0,0,0
emp-263,199,1,0,0,0,0
emp-263,159,-1,56,0,0,0
emp-263,199,0,8,0,0,0
emp-263,158,1,0,0,0,0
emp-263,159,142,16,0,1,23
emp-263,79,42,0,0,1,28
emp-264,193,122.5,16,0,1,64
emp-264,171,112,16,75.5,2,75
emp-264,193,173.5,0,175,1,36
emp-264,254,227.5,0,88.5,2,50
emp-264,198,164.5,8,0,1,41
emp-264,246,177.5,40,0,1,76
emp-264,189.5,170,0,0,4,100
emp-264,183.5,153.5,16,0,2,30
emp-264,109.5,105.5,0,0,1,40
emp-265,190,127,16,0,1,62
emp-265,163.5,114,8,71,2,77
emp-265,196.4999997616,161.5,0,160,1,35
emp-265,230.5,186.5,0,185,1,68
emp-265,180,164,0,163.5,1,98
emp-265,200.5,107.5,80,109,1,117
emp-265,170,165.5,0,124,2,161
emp-265,177.5,138,16,138.5,1,189
emp-265,92.5,83.5,0,86,1,8
emp-266,184.5,126,8,0,1,65
emp-266,161.5,32.5,24,14.5,2,79
emp-266,167.5,2,0,0,0,0
emp-266,265,180,16,0,1,21
emp-266,231.5,213,0,0,1,50
emp-266,251.5,229.5,16,0,1,83
emp-266,204,199,0,0,1,111
emp-266,198,179.5,15,0,1,138
emp-266,98.5,85.5,0,0,1,152
emp-267,135,0,8,0,0,0
emp-267,172,117,0,118.5,1,15
emp-267,276.5,193.5,8,196,1,29
emp-267,211,121,0,120.5,1,54
emp-267,267,127,64,126.5,1,82
emp-267,183,64,40,63.5,1,113
emp-267,181,78,10,80.5,1,9
emp-267,103,82,0,80.5,1,21
emp-268,195,132,0,132.5,1,47
emp-268,237,201,0,199.5,1,82
emp-268,179,178,0,177.5,1,112
emp-268,223,203,0,205.5,1,148
emp-268,198,180,0,179.5,1,174
emp-268,163.5,154,0,155.5,1,204
emp-268,93,91,0,92.5,1,219
emp-269,210,197,8,195.5,1,40
emp-269,192,191,0,192.5,1,70
emp-269,215.5,172.5,0,174,1,26
emp-269,174,140,16,140.5,1,55
emp-269,215,180,16,179.5,1,91
emp-269,161,144,0,144.5,1,118
emp-269,161.5,99.5,16,101,1,145
emp-269,81,79,0,77.5,1,160
emp-270,204,175,16,0,2,43
emp-270,192,137,0,0,3,75
emp-270,217,127,16,0,2,82
emp-270,181,139,0,0,2,43
emp-270,258,228,24,0,1,51
emp-270,202,186,8,0,1,76
emp-270,180,157,24,0,1,105
emp-270,97,92,0,0,1,118
emp-271,188.2000000477,132.7000000477,8,0,2,50
emp-271,254.5,225,0,0,1,63
emp-271,188,151,8,0,1,90
emp-271,241.5,207,16,0,1,128
emp-271,186,80,8,6.5,2,5
emp-271,150.5,94,48,0,1,33
emp-271,92.5,70,8,0,2,51
emp-272,169,91,0,0,2,42
emp-272,200,1,40,0,0,0
emp-272,147,-1,0,0,0,0
emp-272,162,1,72,0,0,0
emp-272,81,-2,0,0,0,0
emp-273,118,0,0,0,0,0
emp-273,241.5,240.5,0,240,1,26
emp-273,208,174,0,176.5,1,55
emp-273,202,63,16,0,1,8
emp-273,162,162,0,0,1,33
emp-273,160,142,16,0,1,63
emp-273,82,82,0,0,1,78
emp-274,207,174,0,0,1,28
emp-274,200,175,0,0,1,54
emp-274,246,245,0,0,1,92
emp-274,185,186,0,0,1,118
emp-274,162,143,16,0,1,149
emp-274,78,81,0,0,1,163
emp-275,190.5,143,0,0,1,12
emp-275,222.5,223.5,0,0,1,49
emp-275,196.5,193.5,0,0,1,75
emp-275,187,166.5,16,0,1,106
emp-275,82.5,74,0,0,1,119
emp-276,178,137,40,135.5,2,57
emp-276,222,208,16,207.5,2,69
emp-276,189,172,0,171.5,1,71
emp-276,64,-2,16,0,0,0
emp-276,68,0,0,0,0,0
emp-277,199,0,0,0,0,0
emp-277,186,187,0,186.5,1,22
emp-277,202,128,16,126.5,1,43
emp-277,160,32,0,32.5,1,0
emp-277,159,130,16,128.5,1,29
emp-277,81,81,0,80.5,1,42
emp-278,181,60,0,61.5,1,36
emp-278,225,6,16,7.5,1,0
emp-278,176,119,0,121.5,1,14
emp-278,165,148,16,146.5,1,42
emp-278,89,81,0,80.5,1,5
emp-279,174,-2,80,0,0,0
emp-279,211.5,-1,16,0,0,0
emp-279,165,2,0,0,0,0
emp-279,90.5,-1,24,0,0,0
emp-279,52.5,0,0,0,0,0
emp-280,188,29,48,0,1,7
emp-280,163,91,40,0,1,12
emp-280,166,145,16,0,1,42
emp-280,88,81,0,0,1,58
emp-281,198,41,16,0,2,5
emp-281,190.5,164,0,0,1,37
emp-281,171,153,16,0,1,61
emp-281,96.5,89.5,8,0,1,76
emp-282,202,91.5,16,0,2,5
emp-282,168,154.5,8,0,1,26
emp-282,162,118.5,16,0,1,57
emp-282,80,40,0,0,1,0
emp-283,191,78,16,0,2,7
emp-283,158,141,0,0,1,33
emp-283,163,128,32,0,2,65
emp-283,86,74,0,0,1,33
emp-284,140,1,24,0,0,0
emp-284,136,-2,24,0,0,0
emp-284,64,1,8,0,0,0
emp-285,147,132,0,79.5,5,54
emp-285,166,28,16,28.5,3,22
emp-285,202,72,80,72.5,4,57
emp-285,194,151,8,152.5,3,99
emp-285,158,82,0,80.5,4,128
emp-285,186,52,0,45.5,6,140
emp-285,160,12,80,0,2,28
emp-285,172,96,8,96.5,2,58
emp-285,196,25,48,26.5,2,90
emp-285,104,66,16,40.5,4,343
emp-285,127,36,56,34.5,2,139
emp-285,116,76,8,28.5,3,182
emp-285,160,118,0,40.5,3,210
emp-285,183,-2,40,0,0,0
emp-285,121,2,48,0,0,0
emp-285,161,-1,8,0,0,0
emp-285,158,-2,0,0,0,0
emp-285,200,2,0,0,0,0
emp-285,162,2,48,0,0,0
emp-285,106,2,0,0,0,0
emp-286,164,82,64,80.5,1,9
emp-286,175,148,16,147.5,1,37
emp-286,235,135,32,137.5,1,70
emp-286,167,147,8,145.5,2,86
emp-286,214.5,188,0,186.5,2,37
emp-286,194.5,173,0,171.5,4,62
emp-286,181.5,158,8,159.5,1,36
emp-286,142,26,8,24.5,1,42
emp-286,214,82,104,84.5,2,29
emp-286,184,144,24,145.5,2,33
emp-286,225,194,8,192.5,1,65
emp-286,81,7,8,6.5,1,71
emp-287,178,155,0,0,1,71
emp-287,174,148,16,0,2,75
emp-287,168,1,54,0,0,0
emp-287,111.5,-1,8,0,0,0
emp-287,185.5,162,0,0,1,21
emp-287,228,211,0,0,1,56
emp-287,182,181,0,0,1,85
emp-287,158,116,35,0,2,92
emp-287,210,119,32,0,1,47
emp-287,162,111,24,0,1,76
emp-287,205,150,8,0,1,112
emp-287,173,126,8,0,1,141
emp-287,175.0000001192,138,8,0,1,167
emp-287,202,136,44,0,1,205
emp-287,182,112,40,0,1,225
emp-287,159,95,40,0,2,243
emp-287,165,134,0,0,1,42
emp-287,201,138,40,0,1,77
emp-287,160,135,0,0,1,104
emp-287,224,150,24,0,1,138
emp-287,161,134,0,0,1,166
emp-287,146,106,40,0,1,195
emp-287,49,38,0,0,1,209
